TraceID,SpanID,ParentID,PodName,OperationName,StartTimeUnixNano,EndTimeUnixNano,Duration
79110beafb4f8ac55deda784f6e8737f,1ed0f2d33d4dd5e9,root,resize-5596f8db56-9wrbf,resizeImage,1685005027999980862,1685005028033316573,33335
79110beafb4f8ac55deda784f6e8737f,13dba5ded6c3e565,1ed0f2d33d4dd5e9,resize-5596f8db56-9wrbf,large400ImageResize,1685005028023969467,1685005028033291882,9322
4eecad37c9c7405174ec0351db8f4d31,2d598dd86b3f3057,root,resize-5596f8db56-9wrbf,resizeImage,1685005030040544702,1685005030070480789,29936
9caba2446453aef37fbf86adb8265ec9,ffc3e886c6d10f33,root,resize-5596f8db56-9wrbf,resizeImage,1685005024879874703,1685005024910181350,30306
d5c9d6288bc0480893a3cd85a37cb0fc,e237fbe0bd652e43,root,resize-5596f8db56-9wrbf,resizeImage,1685005020447253403,1685005020485010049,37756
d5c9d6288bc0480893a3cd85a37cb0fc,e2596d6123c9412b,e237fbe0bd652e43,resize-5596f8db56-9wrbf,large400ImageResize,1685005020472608505,1685005020484984807,12376
ee45ed9b82e6625a6bb05de98455bcf4,421c267aba740929,root,resize-5596f8db56-9wrbf,resizeImage,1685005039187151636,1685005039223821499,36669
ee45ed9b82e6625a6bb05de98455bcf4,dc2a26a7df697d98,421c267aba740929,resize-5596f8db56-9wrbf,large400ImageResize,1685005039211879179,1685005039223796824,11917
67df8084b74db199746fcbcd439db7b3,150ebc005bf8d5fa,root,resize-5596f8db56-9wrbf,resizeImage,1685005038543655397,1685005038576844183,33188
67df8084b74db199746fcbcd439db7b3,29056e0135874fb7,150ebc005bf8d5fa,resize-5596f8db56-9wrbf,large400ImageResize,1685005038566035630,1685005038576813322,10777
c7d38404fe5dd49947ae1d199d6894c2,a11133bbd854e302,root,resize-5596f8db56-9wrbf,resizeImage,1685005028542280522,1685005028572293543,30013
21093639738114c7cb120a753a45407b,6a340a46209c66d6,root,resize-5596f8db56-9wrbf,resizeImage,1685005026574832804,1685005026610323204,35490
21093639738114c7cb120a753a45407b,ef4c9e35f569501e,6a340a46209c66d6,resize-5596f8db56-9wrbf,large400ImageResize,1685005026597370243,1685005026610298438,12928
3266f8c058d411195a659e38aec48843,6e91042a2e9ee5f2,root,resize-5596f8db56-9wrbf,resizeImage,1685005028009074400,1685005028039820250,30745
baa44790576818cbc834c47ecf01a0cd,7bc4c59e14f04dcb,root,resize-5596f8db56-9wrbf,resizeImage,1685005038775551741,1685005038811663681,36111
baa44790576818cbc834c47ecf01a0cd,cf3ae384089abc37,7bc4c59e14f04dcb,resize-5596f8db56-9wrbf,large400ImageResize,1685005038799908358,1685005038811639243,11730
e6809981c26958508c95ef7a3150833d,6a689c551a10e8b7,root,resize-5596f8db56-9wrbf,resizeImage,1685005023728296245,1685005023764962833,36666
e6809981c26958508c95ef7a3150833d,0d573570cca55cc9,6a689c551a10e8b7,resize-5596f8db56-9wrbf,large400ImageResize,1685005023750595879,1685005023764937430,14341
e5d7361131d2bc765e971dda6cf08f48,257b0a0ba91c391f,root,resize-5596f8db56-9wrbf,resizeImage,1685005024363248751,1685005024397021274,33772
e5d7361131d2bc765e971dda6cf08f48,1261cb3ca703e02a,257b0a0ba91c391f,resize-5596f8db56-9wrbf,large400ImageResize,1685005024386879065,1685005024396995308,10116
07c4cd72fc6c7f8ed97370dd03cdde85,0f81a06417c5232d,root,resize-5596f8db56-9wrbf,resizeImage,1685005027802466104,1685005027836110525,33644
07c4cd72fc6c7f8ed97370dd03cdde85,1622e4f5a8e88a31,0f81a06417c5232d,resize-5596f8db56-9wrbf,large400ImageResize,1685005027826133603,1685005027836080673,9947
3d4bcc54813de47924b53e2de4951e52,b3695c2d4308564b,root,resize-5596f8db56-9wrbf,resizeImage,1685005022168000397,1685005022199841831,31841
3d4bcc54813de47924b53e2de4951e52,fa1a5004cd40f867,b3695c2d4308564b,resize-5596f8db56-9wrbf,large400ImageResize,1685005022190361489,1685005022199818845,9457
551fc5d4e0fd611752d996d2d74670b3,98324a188c36e798,root,resize-5596f8db56-9wrbf,resizeImage,1685005020658253319,1685005020699012741,40759
551fc5d4e0fd611752d996d2d74670b3,b13c7a510bb4e7a6,98324a188c36e798,resize-5596f8db56-9wrbf,large400ImageResize,1685005020686131289,1685005020698989402,12858
4642c14ce3ff4759573fb7fa1fa549f0,3b6da4151f7f5971,root,resize-5596f8db56-9wrbf,resizeImage,1685005025252809844,1685005025286057494,33247
9df92d11438c12f248b18b48ee803718,b76321180285c285,root,resize-5596f8db56-9wrbf,resizeImage,1685005025539200237,1685005025574149617,34949
9df92d11438c12f248b18b48ee803718,149d8765b8962761,b76321180285c285,resize-5596f8db56-9wrbf,large400ImageResize,1685005025563618731,1685005025574113200,10494
8f20158a77a626b247ba0bfccfa356bb,b9c8442282c90fe6,root,resize-5596f8db56-9wrbf,resizeImage,1685005025883312878,1685005025936108947,52796
8f20158a77a626b247ba0bfccfa356bb,dd8165e4c315c704,b9c8442282c90fe6,resize-5596f8db56-9wrbf,large400ImageResize,1685005025923442930,1685005025936078220,12635
d582c06e43f94659770375063a70e5e7,48d1187dcc8b93cd,root,resize-5596f8db56-9wrbf,resizeImage,1685005039423068881,1685005039455237176,32168
d582c06e43f94659770375063a70e5e7,3a6dc00d911561b8,48d1187dcc8b93cd,resize-5596f8db56-9wrbf,large400ImageResize,1685005039445575852,1685005039455214375,9638
af38768517886922cc9f0f68c66506ad,2c0b796f6aa681a0,root,resize-5596f8db56-9wrbf,resizeImage,1685005023855918133,1685005023885395701,29477
3639042b55962d7bb5735b3254d332c0,cb5b8ced1a50dc0a,root,resize-5596f8db56-9wrbf,resizeImage,1685005034473526393,1685005034505477694,31951
3639042b55962d7bb5735b3254d332c0,d1d211f84465a04a,cb5b8ced1a50dc0a,resize-5596f8db56-9wrbf,large400ImageResize,1685005034495677230,1685005034505454016,9776
ff96b6f22d0291222d53249e3b48c739,9f8164e8bbc491f6,root,resize-5596f8db56-9wrbf,resizeImage,1685005031588274003,1685005031619990656,31716
ff96b6f22d0291222d53249e3b48c739,4cce7bb7ec5b5ce6,9f8164e8bbc491f6,resize-5596f8db56-9wrbf,large400ImageResize,1685005031610725614,1685005031619967018,9241
ccfaf61ea07549a6a32335dce14498cb,e3f21693e3d7b2f7,root,resize-5596f8db56-9wrbf,resizeImage,1685005031120499722,1685005031150917869,30418
ccfaf61ea07549a6a32335dce14498cb,5d2149fbe86f19a5,e3f21693e3d7b2f7,resize-5596f8db56-9wrbf,large400ImageResize,1685005031142065026,1685005031150891102,8826
7df582192c2dee31c99ccda1873bc979,c8037575944c5725,root,resize-5596f8db56-9wrbf,resizeImage,1685005035643379193,1685005035674332532,30953
7df582192c2dee31c99ccda1873bc979,f695f278a4126d73,c8037575944c5725,resize-5596f8db56-9wrbf,large400ImageResize,1685005035664938044,1685005035674305075,9367
d47e023f66cb4d102089f20a9e0075f2,43b24e1a0d6ffcea,root,resize-5596f8db56-9wrbf,resizeImage,1685005033634001517,1685005033671899266,37897
d47e023f66cb4d102089f20a9e0075f2,450c4cfdbffc6e90,43b24e1a0d6ffcea,resize-5596f8db56-9wrbf,large400ImageResize,1685005033659799602,1685005033671874148,12074
86c5f2e702ef42e9d540b88e77d6ea7b,aee5f2fb9cddf7a9,root,resize-5596f8db56-9wrbf,resizeImage,1685005031112336743,1685005031144512148,32175
86c5f2e702ef42e9d540b88e77d6ea7b,bac89818af623bf5,aee5f2fb9cddf7a9,resize-5596f8db56-9wrbf,large400ImageResize,1685005031134989303,1685005031144485735,9496
4a939db6ed19375a5bc94cb98dd37688,cfcc848e8bda227b,root,resize-5596f8db56-9wrbf,resizeImage,1685005048473242556,1685005048504353604,31111
3ca5b37f589d75c9f08b705745773ccb,4e57074c232d883b,root,resize-5596f8db56-9wrbf,resizeImage,1685005033036579210,1685005033066872522,30293
4a97568e0588b869609ea735ccb8675d,93b841f1965fc557,root,resize-5596f8db56-9wrbf,resizeImage,1685005049665527077,1685005049696113779,30586
4a97568e0588b869609ea735ccb8675d,472d4cf6ab97822f,93b841f1965fc557,resize-5596f8db56-9wrbf,large400ImageResize,1685005049687482013,1685005049696092231,8610
b9fb37607a5b1d2051c99e5633ce08ec,ae10807bc40e9de6,root,resize-5596f8db56-9wrbf,resizeImage,1685005036856277127,1685005036889448308,33171
b9fb37607a5b1d2051c99e5633ce08ec,92e3c54c8773297e,ae10807bc40e9de6,resize-5596f8db56-9wrbf,large400ImageResize,1685005036878980291,1685005036889420390,10440
168246a30aa0cf017f2a1e2594261e80,0ba45850763d6e45,root,resize-5596f8db56-9wrbf,resizeImage,1685005032343644226,1685005032375212862,31568
168246a30aa0cf017f2a1e2594261e80,694ccc701e4221c8,0ba45850763d6e45,resize-5596f8db56-9wrbf,large400ImageResize,1685005032365493163,1685005032375189019,9695
88bf63471bc2c858ae3084e759cd2a51,5c84ea7e2bfad6ae,root,resize-5596f8db56-9wrbf,resizeImage,1685005036343079400,1685005036380522454,37443
88bf63471bc2c858ae3084e759cd2a51,486c6d9942feb012,5c84ea7e2bfad6ae,resize-5596f8db56-9wrbf,large400ImageResize,1685005036368326640,1685005036380498199,12171
7a4c15130c95692b522eac4b48063397,f06ff89c9584a288,root,resize-5596f8db56-9wrbf,resizeImage,1685005035833197682,1685005035870454516,37256
7a4c15130c95692b522eac4b48063397,644c9a1e0c59bf37,f06ff89c9584a288,resize-5596f8db56-9wrbf,large400ImageResize,1685005035858621087,1685005035870418417,11797
ac86c7840eb5abb373c232f6cb356cc0,5a427374527757df,root,resize-5596f8db56-9wrbf,resizeImage,1685005032852129724,1685005032883458173,31328
ac86c7840eb5abb373c232f6cb356cc0,aa0c6d2bfe9b1462,5a427374527757df,resize-5596f8db56-9wrbf,large400ImageResize,1685005032874130997,1685005032883434106,9303
3d9460556a29f0016ce01ee2cb4f4dcf,1ec0eb2e55124101,root,resize-5596f8db56-9wrbf,resizeImage,1685005034887190611,1685005034919761726,32571
