TraceID,SpanID,ParentID,PodName,OperationName,StartTimeUnixNano,EndTimeUnixNano,Duration
9ce2359c5ea8420ee8a31ab68e9c9c7b,86e1c62ef6278caf,root,resize-7774997d46-7vb27,resizeImage,1684902429623599784,1684902429653737835,30138
9ce2359c5ea8420ee8a31ab68e9c9c7b,527c404b94b07e75,86e1c62ef6278caf,resize-7774997d46-7vb27,large400ByteIo,1684902429650837345,1684902429653709076,2871
d88c686e2721e879c04a519c055277a8,ed6336a334836b49,root,resize-7774997d46-7vb27,resizeImage,1684902425517008452,1684902425547820284,30811
d88c686e2721e879c04a519c055277a8,47f0b20a7e5e9c34,ed6336a334836b49,resize-7774997d46-7vb27,large400ByteIo,1684902425544465978,1684902425547793454,3327
3d6a68563fb74bca84795a464fc08c30,ede48cc6966ce008,root,resize-7774997d46-7vb27,resizeImage,1684902429024374566,1684902429063351249,38976
3d6a68563fb74bca84795a464fc08c30,d5aa02513a51ebb5,ede48cc6966ce008,resize-7774997d46-7vb27,large400ByteIo,1684902429059349891,1684902429063325356,3975
ef1927e96c22f8cdbd1d510d5d5f678d,76e52ee888e179fb,root,resize-7774997d46-7vb27,resizeImage,1684902427601084849,1684902427632803191,31718
0771caa9ca37f778a4a5d977897a130a,f0bc57569a7fc438,root,resize-7774997d46-7vb27,resizeImage,1684902424653164732,1684902424688827802,35663
0771caa9ca37f778a4a5d977897a130a,05019e28be7344b5,f0bc57569a7fc438,resize-7774997d46-7vb27,large400ByteIo,1684902424685736208,1684902424688802088,3065
ccda316b1e7fc2477c2953d17dbbb817,e6936161cb05bc02,root,resize-7774997d46-7vb27,resizeImage,1684902425989083973,1684902426022186418,33102
ccda316b1e7fc2477c2953d17dbbb817,fc36e1ef9d4ef6c1,e6936161cb05bc02,resize-7774997d46-7vb27,large400ByteIo,1684902426018868792,1684902426022162552,3293
6dc119da78ed478a274f1c84bf7f4f3a,cf924354272f5291,root,resize-7774997d46-7vb27,resizeImage,1684902426840173075,1684902426871739275,31566
6dc119da78ed478a274f1c84bf7f4f3a,4f5e095f80d8f906,cf924354272f5291,resize-7774997d46-7vb27,large400ByteIo,1684902426868767183,1684902426871714207,2947
7316a5ddb58bd6889d7250439eba81c9,15eddfa11f5edbd0,root,resize-7774997d46-7vb27,resizeImage,1684902423849072151,1684902423882883404,33811
7316a5ddb58bd6889d7250439eba81c9,5527c0c182f53e1f,15eddfa11f5edbd0,resize-7774997d46-7vb27,large400ByteIo,1684902423879427696,1684902423882853989,3426
1ce33ed70e7bb692cdc34520e543c564,9deb0b1f5f1d1ba3,root,resize-7774997d46-7vb27,resizeImage,1684902422190610186,1684902422223995183,33384
1ce33ed70e7bb692cdc34520e543c564,9ab92bf931b027dc,9deb0b1f5f1d1ba3,resize-7774997d46-7vb27,large400ByteIo,1684902422220470715,1684902422223965729,3495
6e3883339e7fd2127895cdf1a36861ba,403e6f9b2f50f2ba,root,resize-7774997d46-7vb27,resizeImage,1684902425193372683,1684902425227670360,34297
6e3883339e7fd2127895cdf1a36861ba,9d9eeb691444036e,403e6f9b2f50f2ba,resize-7774997d46-7vb27,large400ByteIo,1684902425223947046,1684902425227645379,3698
1361e03ecb5b53f7828989395d2a9270,84b33460688ce5ca,root,resize-7774997d46-7vb27,resizeImage,1684902426169270301,1684902426204887334,35617
1361e03ecb5b53f7828989395d2a9270,1d43d4889cbda43a,84b33460688ce5ca,resize-7774997d46-7vb27,large400ByteIo,1684902426201453224,1684902426204862875,3409
2e6f5e3690468fb04fe03825d51f5a14,903a2ee971f3828d,root,resize-7774997d46-7vb27,resizeImage,1684902422249532529,1684902422274948615,25416
679528b6579ea734c84ef714c3f6d6ab,7bf835c3b7c0eff5,root,resize-7774997d46-7vb27,resizeImage,1684902429616149334,1684902429641398063,25248
185dd4c58a4b9dce63f4a9de42df3d6e,7858be44f674c35f,root,resize-7774997d46-7vb27,resizeImage,1684902427978371217,1684902428011217654,32846
185dd4c58a4b9dce63f4a9de42df3d6e,606fb6ad78134167,7858be44f674c35f,resize-7774997d46-7vb27,large400ByteIo,1684902428007891911,1684902428011190386,3298
ab098cc8ddecd54b046f3aa4f9765e41,1d8aca9c76a9010b,root,resize-7774997d46-7vb27,resizeImage,1684902423789476063,1684902423823548321,34072
ab098cc8ddecd54b046f3aa4f9765e41,48bb233358f9fbe0,1d8aca9c76a9010b,resize-7774997d46-7vb27,large400ByteIo,1684902423820095104,1684902423823521023,3425
a1bf6e6b19e1bb1ac67cfe09f9a5cab8,ac11e0f6585a33a9,root,resize-7774997d46-7vb27,resizeImage,1684902425349765793,1684902425382990723,33224
a1bf6e6b19e1bb1ac67cfe09f9a5cab8,5578ab473e5a9292,ac11e0f6585a33a9,resize-7774997d46-7vb27,large400ByteIo,1684902425379773078,1684902425382961539,3188
03e50f4e6774440765fd54349423adf4,96d78dac94ad5744,root,resize-7774997d46-7vb27,resizeImage,1684902423093022741,1684902423127595342,34572
03e50f4e6774440765fd54349423adf4,86c52a0120c4e241,96d78dac94ad5744,resize-7774997d46-7vb27,large400ByteIo,1684902423124173689,1684902423127567779,3394
efe59dc04f1337ff1202c6e94d63a814,b87c8530e8b5224e,root,resize-7774997d46-7vb27,resizeImage,1684902424193560115,1684902424227304295,33744
efe59dc04f1337ff1202c6e94d63a814,3563659ab4e90f32,b87c8530e8b5224e,resize-7774997d46-7vb27,large400ByteIo,1684902424224025629,1684902424227278629,3253
f35478eac48ca56524ec07f80d8e78b3,676c4a55365d361a,root,resize-7774997d46-7vb27,resizeImage,1684902428368294650,1684902428399513930,31219
f35478eac48ca56524ec07f80d8e78b3,baf9891f6b608548,676c4a55365d361a,resize-7774997d46-7vb27,large400ByteIo,1684902428396214929,1684902428399491294,3276
53185b64ba9a469adea3337ca2bff4ff,5ce6a30d01e69d24,root,resize-7774997d46-7vb27,resizeImage,1684902423138127018,1684902423173239070,35112
53185b64ba9a469adea3337ca2bff4ff,953e7104ca435e8c,5ce6a30d01e69d24,resize-7774997d46-7vb27,large400ByteIo,1684902423169884899,1684902423173210834,3325
169919ffd2980a62bff8787db426f796,7bf32342167e36eb,root,resize-7774997d46-7vb27,resizeImage,1684902433352514154,1684902433376436515,23922
169919ffd2980a62bff8787db426f796,04c71a7d254c8f0a,7bf32342167e36eb,resize-7774997d46-7vb27,large400ByteIo,1684902433373718135,1684902433376413686,2695
d009775421d2a97e7ceb96443b2d822f,503ff58c67edd5dd,root,resize-7774997d46-7vb27,resizeImage,1684902436096422569,1684902436121486640,25064
29c86e58c095d4c138f66edf7a54d052,c165c5b1bd4ad21a,root,resize-7774997d46-7vb27,resizeImage,1684902435747887376,1684902435784628137,36740
29c86e58c095d4c138f66edf7a54d052,50d470662f1aef44,c165c5b1bd4ad21a,resize-7774997d46-7vb27,large400ByteIo,1684902435780498245,1684902435784601453,4103
ded9061933f2f50895f4c75762ba1357,e4c39483859ef1e3,root,resize-7774997d46-7vb27,resizeImage,1684902422078565724,1684902422110293304,31727
ded9061933f2f50895f4c75762ba1357,94ac1ece8da5c38c,e4c39483859ef1e3,resize-7774997d46-7vb27,large400ByteIo,1684902422107082871,1684902422110261739,3178
0f6aae27a703f5df3884400ed4573308,b30c83a292261adc,root,resize-7774997d46-7vb27,resizeImage,1684902435280997867,1684902435307244896,26247
0f6aae27a703f5df3884400ed4573308,8631fd052b4f42c2,b30c83a292261adc,resize-7774997d46-7vb27,large400ByteIo,1684902435304065729,1684902435307215238,3149
e4b5af9bac61ac499fdc751d61f6dec3,a32de65232d3af51,root,resize-7774997d46-7vb27,resizeImage,1684902433952397910,1684902433982726920,30329
e4b5af9bac61ac499fdc751d61f6dec3,f3fb4bb4687a6022,a32de65232d3af51,resize-7774997d46-7vb27,large400ByteIo,1684902433979689363,1684902433982701618,3012
e7690aac3ed47789d716720e0be41f1b,7e58ab2133d1fac6,root,resize-7774997d46-7vb27,resizeImage,1684902438426115613,1684902438454251428,28135
df31066c4c86cd6ceddaf3b1fd34d130,346bd7553066aac8,root,resize-7774997d46-7vb27,resizeImage,1684902436958030444,1684902436986380669,28350
